시군구명,시도명,관광지명,,KTO카테고리대분류명,KTO카테고리중분류명,KTO카테고리소분류명,방문자수
강남구,서울특별시,영동교집 청담직영점,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=19d13758-cd2f-4bf8-8ef3-6e0fc8f0e915,음식,음식점,한식,182
강남구,서울특별시,경기여고 경운박물관(서울),https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=6cf8ab76-2136-495c-bf4a-4ff27c0a6e6b,인문(문화/예술/역사),문화시설,박물관,180
강남구,서울특별시,레퓨지,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=e65a28fd-59bc-48b8-a6d0-ec952094eda1,음식,음식점,카페/전통찻집,179
강남구,서울특별시,무등산수만리염소탕 강남점,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=0a117dd4-19e8-4bf4-accd-a313e70f39a9,음식,음식점,한식,178
강남구,서울특별시,플레어비 도곡점,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=99a4fa60-564b-4856-9439-50c695515e4f,음식,음식점,카페/전통찻집,176
강남구,서울특별시,그랜드 인터컨티넨탈 서울 파르나스,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=4997d0ad-b10b-4190-bd74-fa1f096fd6a7,숙박,숙박시설,관광호텔,172
강남구,서울특별시,서래향 수서점,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=4d3a089f-7659-4b6b-9b20-b9c17df77ff9,음식,음식점,중식,172
강남구,서울특별시,예림당아트홀,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=b93d2c3c-dd14-46e0-98d6-43125dd13792,인문(문화/예술/역사),문화시설,공연장,171
강남구,서울특별시,진미평양냉면,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=49ac5ed1-5fd7-4130-97ed-34fae18359d9,음식,음식점,한식,170
강남구,서울특별시,교수마을 초원복집,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=0822220a-8d52-4c81-98b5-656d08af84c8,음식,음식점,한식,166
강남구,서울특별시,조수정 한지그림 갤러리,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=fa0e14c5-a0a3-4803-9f5e-7970a064351a,인문(문화/예술/역사),문화시설,미술관/화랑,166
강남구,서울특별시,단미그린비,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=9b917a23-a519-4a06-9cd4-848feae31d5b,음식,음식점,한식,165
