시군구명,시도명,관광지명,,KTO카테고리대분류명,KTO카테고리중분류명,KTO카테고리소분류명,방문자수
강서구,서울특별시,호국충혼위령비,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=cc30c752-6497-4b54-b49e-cf9746048135,인문(문화/예술/역사),건축/조형물,기념탑/기념비/전망대,15
강서구,서울특별시,목동분식,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=ab07d02a-860f-4326-b9e7-983b83c0aa35,음식,음식점,한식,14
강서구,서울특별시,칼튼호텔,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=480c666f-33aa-4445-97c6-ed76b732bbf1,숙박,숙박시설,관광호텔,14
강서구,서울특별시,광주똑순이아구찜,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=2c007ffe-77c3-4554-997b-270f294747d7,음식,음식점,한식,14
강서구,서울특별시,홍바이,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=0a3c6960-8bbc-4304-9f02-d9256d57fad1,음식,음식점,중식,13
강서구,서울특별시,조연탄,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=7716f95d-4024-4f36-992e-ad7937fba86c,음식,음식점,한식,13
강서구,서울특별시,베이징,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=3e44e745-3dc3-4209-84ae-68115a04b613,음식,음식점,중식,11
강서구,서울특별시,원조 수구레,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=4d206bcf-41d5-4cbe-974b-e67c6edeff02,음식,음식점,한식,10
강서구,서울특별시,마곡오리,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=e00cec7d-780b-4611-9340-b6c2b657d6ea,음식,음식점,한식,10
강서구,서울특별시,초콜릿,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=80f88788-f742-406f-8615-3d4e24614516,숙박,숙박시설,모텔,10
강서구,서울특별시,리바이스바디웨어 스카이파크,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=47508b83-2efd-4817-903b-0deacbb4f0fd,쇼핑,쇼핑,사후면세점,10
강서구,서울특별시,태문네,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=df531149-5b33-43d7-b88d-0997f51f0710,음식,음식점,한식,10
강서구,서울특별시,대가원,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=307b6cb4-169b-4315-a203-30cc9a1ca02c,음식,음식점,한식,9
강서구,서울특별시,설화랑 본점,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=9459f61d-9465-45b0-89b2-fc78faac30c1,음식,음식점,한식,9
강서구,서울특별시,마부자생삼겹살,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=c923ee6f-a054-40e7-8261-9341b76ea9ba,음식,음식점,한식,8
강서구,서울특별시,전주감자탕뼈해장국,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=dd4c2a97-93b4-4a3e-b621-4de67ade1714,음식,음식점,한식,8
강서구,서울특별시,마켓식스 롯데김포공항,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=5283a8c3-3111-4698-a259-8583bf94288c,쇼핑,쇼핑,사후면세점,7
강서구,서울특별시,사모님짬뽕,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=f8f29b96-856b-4f28-94bd-0fa9f7f700b8,음식,음식점,중식,7
강서구,서울특별시,옥소반 마곡본점,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=e37ca0ec-7f71-44bc-ac7f-541148dd9eef,음식,음식점,일식,7
강서구,서울특별시,조선갈비,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=4d116c6c-45bd-4f2c-aa45-2c691a6a2b50,음식,음식점,한식,7
강서구,서울특별시,이가바지락칼국수,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=3da08cdd-8e51-49c2-8b4e-d69bd7ef066b,음식,음식점,한식,6
강서구,서울특별시,발산삼계탕,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=9b5c21c9-e923-44a0-a35c-85ff6112d8d6,음식,음식점,한식,6
강서구,서울특별시,르아브르,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=460d358b-1b0d-49c6-a469-84f56d3f2535,숙박,숙박시설,모텔,5
강서구,서울특별시,화곡영양족발,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=56d7a1a7-a162-4628-a94a-3e932e9a59f4,음식,음식점,한식,5
